"game_str","play_id","at_bat.x","play_per_game","timestamp","player_position","event_code","X.x","home_team","away_team","at_bat.y","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner","event_shifted","bounce_after_bip","acquired_after_bip","X.y","ball_position_x","ball_position_y","ball_position_z","radius"
"1903_30_TeamNF_TeamA2",72,17,72,1989647,8,2,72,"TeamA2","TeamNF",17,2,"Bottom",8477,3603,5524,4728,8230,4454,6689,6540,7004,1177,0,0,0,4,FALSE,TRUE,1983,-50.1075,363.048,6.04395,366.489579470208
"1903_30_TeamNF_TeamA2",79,19,79,2258347,9,2,79,"TeamA2","TeamNF",19,3,"Top",2293,2790,2526,1972,2382,1181,1751,1177,2837,6689,0,0,0,4,FALSE,TRUE,2301,86.7408,194.5179,3.56691,212.981641943737
"1903_30_TeamNF_TeamA2",98,23,98,2847447,9,2,98,"TeamA2","TeamNF",23,3,"Bottom",8477,3603,5524,4728,8230,4454,6689,6540,7004,1557,0,1181,0,4,FALSE,TRUE,2918,122.5065,154.6551,5.8212,197.296838540966
"1903_30_TeamNF_TeamA2",100,24,100,2924097,9,2,100,"TeamA2","TeamNF",24,3,"Bottom",8477,3603,5524,4728,8230,4454,6689,6540,7004,2790,0,1181,0,4,FALSE,TRUE,3052,174.8136,208.0464,5.26092,271.740867920009
"1903_30_TeamNF_TeamA2",149,37,149,4566047,7,2,149,"TeamA2","TeamNF",37,5,"Bottom",8477,3603,5524,4728,8230,4454,6689,6540,7004,1181,0,0,0,4,FALSE,TRUE,4084,-185.1975,182.7924,6.57609,260.213711214475
"1903_30_TeamNF_TeamA2",160,41,160,4981697,9,2,160,"TeamA2","TeamNF",41,6,"Top",2293,2790,2526,1972,2382,1181,1751,1177,2837,3603,0,0,0,4,FALSE,TRUE,4416,107.9658,256.5018,5.49684,278.298018988422
"1903_30_TeamNF_TeamA2",182,46,182,5738047,8,2,182,"TeamA2","TeamNF",46,7,"Top",2293,2790,2526,1972,2382,1181,1751,1177,2837,7004,0,0,0,4,FALSE,TRUE,5062,-8.022,323.652,4.6494,323.751400905077
"1903_30_TeamNF_TeamA2",217,56,217,6981197,9,2,217,"TeamA2","TeamNF",56,8,"Bottom",8009,3603,5524,4728,8230,4454,6689,6540,7004,1181,0,0,0,4,FALSE,TRUE,6138,128.898,296.6661,4.83033,323.45860522362
"1903_30_TeamNF_TeamA2",248,66,248,8149947,8,2,248,"TeamA2","TeamNF",66,9,"Top",1939,2790,2526,1972,2382,1181,1751,1177,2837,4728,5719,0,4454,4,FALSE,TRUE,7169,-71.046,337.182,5.73321,344.585599292832
"1903_30_TeamNF_TeamA2",256,68,256,8465947,8,2,256,"TeamA2","TeamNF",68,9,"Bottom",5150,3603,5524,4728,8230,4454,6689,6540,7004,2526,0,0,0,4,FALSE,TRUE,7400,-65.5809,313.881,6.91959,320.658910067707
"1903_31_TeamNB_TeamA1",3,2,3,118442,7,2,3,"TeamA1","TeamNB",2,1,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,8638,3291,0,0,4,FALSE,TRUE,264,-162.1059,210.363,3.38472,265.576570095726
"1903_31_TeamNB_TeamA1",6,3,6,199442,7,2,6,"TeamA1","TeamNB",3,1,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,6789,3291,0,0,4,FALSE,TRUE,423,-192.7698,251.5479,4.93779,316.917247537034
"1903_31_TeamNB_TeamA1",26,8,26,856492,7,2,25,"TeamA1","TeamNB",8,1,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,2386,0,0,0,4,FALSE,TRUE,1200,-84.2109,329.352,3.28185,339.947371783942
"1903_31_TeamNB_TeamA1",49,15,49,1759638,8,2,48,"TeamA1","TeamNB",15,2,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1286,0,1945,1185,4,FALSE,TRUE,1781,13.51308,335.082,5.4261,335.354364896428
"1903_31_TeamNB_TeamA1",72,21,72,2459988,8,2,71,"TeamA1","TeamNB",21,3,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,8638,0,0,0,4,FALSE,TRUE,2381,7.2057,347.931,3.87177,348.005607531675
"1903_31_TeamNB_TeamA1",73,22,73,2497588,7,2,72,"TeamA1","TeamNB",22,3,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,6789,0,0,0,4,FALSE,TRUE,2489,-192.546,256.7658,3.76239,320.940240801368
"1903_31_TeamNB_TeamA1",81,23,81,2780888,8,2,80,"TeamA1","TeamNB",23,3,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,2386,0,0,0,4,FALSE,TRUE,2637,-16.83804,285.2934,2.311299,285.789859292806
"1903_31_TeamNB_TeamA1",86,24,87,2942588,9,2,86,"TeamA1","TeamNB",24,3,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1973,0,0,0,4,FALSE,TRUE,2780,61.596,248.6274,4.3104,256.143809698302
"1903_31_TeamNB_TeamA1",106,29,108,3643238,7,2,107,"TeamA1","TeamNB",29,4,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,8079,5291,0,0,4,FALSE,TRUE,3388,-123.5724,305.04,3.58758,329.119339513435
"1903_31_TeamNB_TeamA1",134,38,136,4736738,7,2,135,"TeamA1","TeamNB",38,5,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,8638,0,0,0,4,FALSE,TRUE,4429,-175.3461,279.7632,2.187474,330.172232114468
"1903_31_TeamNB_TeamA1",152,43,154,5405388,7,2,153,"TeamA1","TeamNB",43,5,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,2766,0,0,0,4,FALSE,TRUE,4783,-162.8994,229.9374,2.858841,281.793226389706
"1903_31_TeamNB_TeamA1",164,45,166,5712138,8,2,165,"TeamA1","TeamNB",45,5,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1973,0,0,0,4,FALSE,TRUE,5034,14.7672,299.9919,5.2539,300.355140228114
"1903_31_TeamNB_TeamA1",174,47,176,6051338,4,2,175,"TeamA1","TeamNB",47,6,"Top",2572,1945,1286,2386,1771,2148,1973,2766,1008,8787,9185,0,0,4,FALSE,TRUE,5211,37.8921,180.7947,1.405608,184.722859415125
"1903_31_TeamNB_TeamA1",202,52,204,6798938,9,2,203,"TeamA1","TeamNB",52,6,"Top",2572,1945,1286,2386,1771,2148,1973,2766,1008,4794,6789,8638,0,4,FALSE,TRUE,5700,159.0279,241.8195,3.11982,289.42450407431
"1903_31_TeamNB_TeamA1",220,58,223,7588088,8,2,222,"TeamA1","TeamNB",58,7,"Top",1666,1945,1286,2386,1771,2148,1973,2766,1008,5291,0,0,0,4,FALSE,TRUE,6392,-44.1693,315.588,5.43708,318.663949649925
"1903_31_TeamNB_TeamA1",251,69,256,8657088,8,2,255,"TeamA1","TeamNB",69,8,"Top",1666,1945,1286,2386,1771,2148,1973,2766,1008,8638,6189,0,0,4,FALSE,TRUE,7321,-68.0208,319.173,5.58147,326.340670406923
"1903_31_TeamNB_TeamA1",260,71,265,8976738,7,2,264,"TeamA1","TeamNB",71,8,"Bottom",7900,9185,4794,6189,8079,8787,8638,5291,3291,1286,1945,0,0,4,FALSE,TRUE,7486,-102.4443,291.1365,4.77945,308.6345674657
"1903_31_TeamNB_TeamA1",280,75,285,9844788,8,2,284,"TeamA1","TeamNB",75,9,"Top",1666,1945,1286,2919,1771,2148,1973,2766,1008,6789,0,0,0,4,FALSE,TRUE,7820,-56.7696,277.014,-1.490892,282.771186085428
"1903_32_TeamNB_TeamA1",2,1,2,21538,9,2,2,"TeamA1","TeamNB",1,1,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8638,0,0,0,4,FALSE,TRUE,144,90.7863,219.1878,3.9501,237.245535124541
"1903_32_TeamNB_TeamA1",24,10,25,737138,8,2,25,"TeamA1","TeamNB",10,2,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,3718,0,0,0,4,FALSE,TRUE,1028,34.6887,234.9165,1.993467,237.463824360554
"1903_32_TeamNB_TeamA1",44,16,45,1334588,7,2,45,"TeamA1","TeamNB",16,3,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8787,0,0,0,4,FALSE,TRUE,1562,-127.3293,208.4424,4.38843,244.255982027565
"1903_32_TeamNB_TeamA1",48,18,50,1442438,9,2,50,"TeamA1","TeamNB",18,3,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8638,9525,0,0,4,FALSE,TRUE,1866,50.2674,211.6212,3.0075,217.509410812958
"1903_32_TeamNB_TeamA1",78,26,81,2366138,8,2,80,"TeamA1","TeamNB",26,4,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,4794,0,0,0,4,FALSE,TRUE,2661,28.83378,308.076,0.749073,309.422379030813
"1903_32_TeamNB_TeamA1",96,32,99,3019477,8,2,98,"TeamA1","TeamNB",32,5,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8079,6789,0,0,4,FALSE,TRUE,3106,-2.244234,328.737,6.44286,328.744660420891
"1903_32_TeamNB_TeamA1",97,33,100,3050227,8,2,99,"TeamA1","TeamNB",33,5,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8787,6789,0,0,4,FALSE,TRUE,3269,57.7611,341.901,6.60363,346.745783643017
"1903_32_TeamNB_TeamA1",98,34,101,3085477,9,2,100,"TeamA1","TeamNB",34,5,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,9525,6789,0,0,4,FALSE,TRUE,3423,109.5135,280.4637,3.79971,301.086521949987
"1903_32_TeamNB_TeamA1",120,41,123,3884277,7,2,122,"TeamA1","TeamNB",41,6,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,7467,5291,0,8638,4,FALSE,TRUE,4183,-97.0866,247.4562,-1.60539,265.820200169212
"1903_32_TeamNB_TeamA1",130,45,133,4213027,8,2,132,"TeamA1","TeamNB",45,6,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8079,6789,0,4794,4,FALSE,TRUE,4484,101.4075,323.358,5.81814,338.886230496682
"1903_32_TeamNB_TeamA1",148,51,152,4847227,7,2,151,"TeamA1","TeamNB",51,7,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,9525,0,0,0,4,FALSE,TRUE,5128,-135.1398,282.4524,5.31483,313.116789409
"1903_32_TeamNB_TeamA1",154,52,158,4957377,9,2,157,"TeamA1","TeamNB",52,7,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8638,0,0,0,4,FALSE,TRUE,5305,106.4868,308.499,2.567748,326.360340077099
"1903_32_TeamNB_TeamA1",166,55,170,5439177,8,2,169,"TeamA1","TeamNB",55,7,"Bottom",8115,3718,6789,9525,8079,8787,7467,5291,8638,2148,0,0,0,4,FALSE,TRUE,5592,104.7519,362.475,2.371131,377.307681049048
"1903_01_TeamNE_TeamA2",36,8,36,1013226,255,16,36,"TeamA2","TeamNE",8,1,"Bottom",8523,7071,5616,6993,9762,6000,3790,4474,7148,2526,2053,0,2973,4,TRUE,FALSE,1122,51.1488,252.3936,-0.965766,257.524230049135
"1903_01_TeamNE_TeamA2",69,16,69,2007583,255,16,69,"TeamA2","TeamNE",16,2,"Bottom",8523,7071,5616,6993,9762,6000,3790,4474,7148,1751,2382,0,0,4,TRUE,FALSE,2238,42.219,196.2327,-0.533052,200.722984509224
"1903_01_TeamNE_TeamA2",82,20,82,2567330,255,16,82,"TeamA2","TeamNE",20,3,"Top",2171,2790,2526,2053,2382,1972,1557,1751,2973,7071,0,0,0,4,TRUE,FALSE,3034,-140.3022,198.9234,-0.1083,243.423964293576
"1903_01_TeamNE_TeamA2",112,28,112,3486414,255,16,112,"TeamA2","TeamNE",28,3,"Bottom",8523,7071,5616,6993,9762,6000,3790,4474,7148,2790,2053,0,0,4,TRUE,FALSE,4523,172.482,189.0894,-0.470025,255.939136351516
"1903_01_TeamNE_TeamA2",162,42,162,5419655,255,16,161,"TeamA2","TeamNE",42,5,"Top",2171,2790,2526,2053,2382,1972,1557,1751,2973,0,6000,0,0,4,TRUE,FALSE,6896,-35.7654,183.0012,-0.885099,186.463409382645
"1903_01_TeamNE_TeamA2",204,52,204,6634452,255,16,203,"TeamA2","TeamNE",52,6,"Top",2171,2790,2526,2053,2382,1972,1557,1751,2973,5616,0,6803,9762,4,TRUE,FALSE,8319,-119.5113,145.1616,-0.562098,188.02883008265
"1903_01_TeamNE_TeamA2",249,65,250,8141860,255,16,248,"TeamA2","TeamNE",65,7,"Top",2242,2790,2526,2053,2382,1972,1557,1751,2973,5616,9762,3790,0,4,TRUE,FALSE,10769,57.5322,358.365,-0.227142,362.953753613102
"1903_01_TeamNE_TeamA2",310,78,311,10340553,255,16,307,"TeamA2","TeamNE",78,8,"Bottom",4044,7071,5616,6993,9762,6000,3790,4474,7148,2526,2053,2973,0,4,TRUE,FALSE,13243,156.9876,162.4197,-1.289103,225.887727647719
"1903_02_TeamNE_TeamA2",20,5,20,533875,255,16,20,"TeamA2","TeamNE",5,1,"Top",1077,1240,2526,1557,1297,2148,2053,1177,1751,5616,0,3790,0,4,TRUE,FALSE,506,-35.553,252.2007,-0.534348,254.694344046918
"1903_02_TeamNE_TeamA2",40,11,40,1151125,255,16,38,"TeamA2","TeamNE",11,2,"Top",1077,1240,2526,1557,1297,2148,2053,1177,1751,7148,0,0,0,4,TRUE,FALSE,991,-97.5813,203.8296,-0.327078,225.983663006532
"1903_02_TeamNE_TeamA2",89,35,89,3808187,255,16,87,"TeamA2","TeamNE",35,4,"Top",1077,1240,2526,1557,1297,2148,2053,1177,1751,3790,0,4306,0,4,TRUE,FALSE,2368,-107.7141,202.4346,-0.730209,229.307859908835
"1903_02_TeamNE_TeamA2",174,58,175,6825037,255,16,173,"TeamA2","TeamNE",58,7,"Bottom",4351,7071,6803,4306,5616,6000,3790,4474,7148,1177,0,0,0,4,TRUE,FALSE,4402,61.8585,200.7963,-1.391976,210.108610285109
"1903_02_TeamNE_TeamA2",198,65,199,7674037,255,16,197,"TeamA2","TeamNE",65,8,"Bottom",5095,7071,6803,4306,5616,6000,3790,4474,7148,2053,0,0,0,4,TRUE,FALSE,5178,78.705,248.649,-0.1963989,260.807979605686
"1903_03_TeamNE_TeamA2",27,7,27,652278,255,16,27,"TeamA2","TeamNE",7,1,"Bottom",3445,7071,6803,4306,9762,6000,3790,4474,7148,1557,0,0,0,4,TRUE,FALSE,514,226.0887,238.9209,-0.639147,328.936615056001
"1903_03_TeamNE_TeamA2",57,16,57,1590628,255,16,57,"TeamA2","TeamNE",16,3,"Top",2974,2790,2382,1557,1972,2148,2053,1177,2973,4306,0,0,0,4,TRUE,FALSE,1428,-50.2746,238.0983,-0.641034,243.348178271484
"1903_03_TeamNE_TeamA2",142,37,143,4020378,255,16,143,"TeamA2","TeamNE",37,5,"Bottom",3445,7071,6803,4306,9762,6000,3790,4474,7148,2382,0,0,0,4,TRUE,FALSE,3748,9.6291,218.1048,-1.877937,218.317253898656
"1903_03_TeamNE_TeamA2",153,41,154,4568578,255,16,154,"TeamA2","TeamNE",41,6,"Top",2974,2790,2382,1557,1972,2148,2053,1177,2973,6000,0,0,0,4,TRUE,FALSE,4253,148.6161,335.229,-0.069,366.695006265711
"1903_03_TeamNE_TeamA2",267,70,268,8554178,255,16,268,"TeamA2","TeamNE",70,9,"Bottom",9873,7071,6803,4306,9762,6000,3790,4474,7148,1557,0,0,0,4,TRUE,FALSE,7375,79.7091,215.1561,-0.2748057,229.446481755594
"1903_03_TeamNE_TeamA2",280,76,281,9239978,255,16,280,"TeamA2","TeamNE",76,10,"Top",2318,2790,2382,1557,1972,2148,2053,1177,2973,7071,6000,0,9783,4,TRUE,FALSE,7962,-15.42273,237.012,0.1723728,237.513260144887
"1903_04_TeamNC_TeamA1",2,1,2,24719,255,16,2,"TeamA1","TeamNC",1,1,"Top",1320,1955,1928,2137,1771,1181,1600,1725,2837,5654,0,0,0,4,TRUE,FALSE,72,-80.8212,189.2787,-2.006955,205.811789368661
"1903_04_TeamNC_TeamA1",19,6,21,647519,255,16,21,"TeamA1","TeamNC",6,1,"Bottom",8717,8196,4507,3129,7831,3748,5654,6228,4607,1725,0,0,0,4,TRUE,FALSE,543,-33.3546,209.0082,-1.526343,211.652916371119
"1903_04_TeamNC_TeamA1",30,8,32,1004569,255,16,32,"TeamA1","TeamNC",8,1,"Bottom",8717,8196,4507,3129,7831,3748,5654,6228,4607,2480,0,1725,0,4,TRUE,FALSE,789,-105.0009,167.2677,-1.319775,197.493474484855
"1903_04_TeamNC_TeamA1",133,35,138,4810369,255,16,138,"TeamA1","TeamNC",35,6,"Top",1320,1955,1928,2137,1771,1181,1600,1725,2837,8196,0,0,0,4,TRUE,FALSE,3611,-122.6532,192.3966,-0.542019,228.167173716554
"1903_05_TeamND_TeamA2",63,15,63,1777212,255,16,63,"TeamA2","TeamND",15,2,"Bottom",4289,5476,6523,4503,3317,6674,8032,5177,9465,1751,0,0,0,4,TRUE,FALSE,1682,-45.3933,253.1145,-0.447414,257.15268187429
"1903_05_TeamND_TeamA2",138,33,138,4151012,255,16,137,"TeamA2","TeamND",33,4,"Bottom",4289,5476,6523,4503,3317,6674,8032,5177,9465,2526,0,0,0,4,TRUE,FALSE,3776,-69.1248,246.4857,-1.476696,255.994996590812
"1903_05_TeamND_TeamA2",192,43,192,5969412,255,16,191,"TeamA2","TeamND",43,5,"Bottom",3779,5476,6523,4503,3317,6674,8032,5177,9465,2790,0,0,0,4,TRUE,FALSE,4880,149.3715,336.507,-1.214166,368.169534401273
"1903_05_TeamND_TeamA2",205,47,205,6495962,255,16,204,"TeamA2","TeamND",47,6,"Top",1077,2790,2526,1297,2137,1972,1557,1177,1751,4503,0,0,0,4,TRUE,FALSE,5303,135.8976,164.5602,-0.824223,213.420282798519
"1903_05_TeamND_TeamA2",208,48,208,6572462,255,16,207,"TeamA2","TeamND",48,6,"Top",1077,2790,2526,1297,2137,1972,1557,1177,1751,6674,4503,0,0,4,TRUE,FALSE,5435,63.0249,248.6742,-0.482511,256.536538850999
"1903_05_TeamND_TeamA2",211,49,211,6689512,255,16,210,"TeamA2","TeamND",49,6,"Top",1077,2790,2526,1297,2137,1972,1557,1177,1751,9465,0,6674,4503,4,TRUE,FALSE,5676,98.7954,295.8717,-1.748199,311.93043122153
"1903_05_TeamND_TeamA2",272,62,272,8765162,255,16,271,"TeamA2","TeamND",62,7,"Bottom",9201,5476,6523,4503,3317,6674,8032,5177,9465,2480,0,0,0,4,TRUE,FALSE,7382,-46.0968,208.821,0.237399,213.848369204069
"1903_05_TeamND_TeamA2",321,75,321,10687712,255,16,320,"TeamA2","TeamND",75,9,"Top",1752,2790,2526,1297,2137,1972,1557,1177,1751,6523,0,0,0,4,TRUE,FALSE,8627,17.07054,249.8403,-0.0571002,250.422800160013
"1903_06_TeamND_TeamA2",140,42,142,4532024,255,16,142,"TeamA2","TeamND",42,6,"Bottom",9464,9604,6523,6851,6902,6674,5177,8032,6875,2480,0,0,0,4,TRUE,FALSE,4087,81.3762,214.7541,-0.1898031,229.654979029957
"1903_06_TeamND_TeamA2",163,47,165,5369024,255,16,165,"TeamA2","TeamND",47,7,"Top",1547,1195,2480,2137,1297,1972,2973,1177,1751,5177,0,0,0,4,TRUE,FALSE,4848,4.67382,215.3418,-1.342998,215.392514773918
"1903_06_TeamND_TeamA2",212,62,215,7123424,255,16,214,"TeamA2","TeamND",62,8,"Bottom",9169,9604,6523,6851,6902,6674,5177,8032,6875,1297,0,2480,0,4,TRUE,FALSE,6498,169.7703,218.436,-0.762876,276.651840510939
"1903_07_TeamND_TeamA2",47,11,48,1199273,255,16,48,"TeamA2","TeamND",11,2,"Top",1843,2790,2480,1557,2137,1972,2526,1177,2973,9465,0,0,0,4,TRUE,FALSE,850,-47.8332,232.3827,-1.62792,237.254576945377
"1903_07_TeamND_TeamA2",52,13,53,1431973,255,16,53,"TeamA2","TeamND",13,2,"Bottom",4348,5476,3317,4503,6902,6674,8032,5177,6851,2526,0,0,0,4,TRUE,FALSE,1050,-145.7505,154.7268,-0.1671414,212.56432176753
"1903_07_TeamND_TeamA2",85,21,86,2425123,255,16,86,"TeamA2","TeamND",21,3,"Bottom",4348,5476,3317,4503,6902,6674,8032,5177,6851,2973,0,0,0,4,TRUE,FALSE,2109,59.9064,324.573,-0.0930354,330.055160677666
"1903_07_TeamND_TeamA2",158,37,159,4709073,255,16,159,"TeamA2","TeamND",37,5,"Top",1843,2790,2480,1557,2137,1972,2526,1177,2973,6851,0,0,0,4,TRUE,FALSE,4077,32.5029,230.7459,-1.965399,233.023837568649
"1903_07_TeamND_TeamA2",174,39,175,5164923,255,16,174,"TeamA2","TeamND",39,5,"Top",1843,2790,2480,1557,2137,1972,2526,1177,2973,5177,8032,6851,0,4,TRUE,FALSE,4425,-98.3985,372.012,-0.0245196,384.805396202093
"1903_07_TeamND_TeamA2",189,42,190,5771573,255,16,189,"TeamA2","TeamND",42,5,"Bottom",4348,5476,3317,4503,6902,6674,8032,5177,6851,2973,0,0,0,4,TRUE,FALSE,4932,155.436,196.5516,-1.530444,250.585078483456
"1903_07_TeamND_TeamA2",240,54,241,7633323,255,16,240,"TeamA2","TeamND",54,7,"Top",2242,2790,2480,1557,2137,1972,2526,1177,2973,6902,0,0,0,4,TRUE,FALSE,6218,21.34572,181.1397,0.0862692,182.393066420871
"1903_08_TeamNJ_TeamB",73,18,74,2488867,255,16,72,"TeamB","TeamNJ",18,3,"Top",1493,2925,2488,2235,1080,1144,1124,2029,2881,3428,0,0,0,4,TRUE,FALSE,2121,24.38907,247.4694,-1.945818,248.668314571489
"1903_08_TeamNJ_TeamB",154,46,155,5424517,255,16,152,"TeamB","TeamNJ",46,6,"Bottom",3782,3020,6266,8169,6201,4557,3428,6878,5410,2925,0,0,0,4,TRUE,FALSE,4769,-167.5161,234.8859,-1.743912,288.501351431878
"1903_08_TeamNJ_TeamB",155,47,156,5513917,255,16,153,"TeamB","TeamNJ",47,6,"Bottom",3782,3020,6266,8169,6201,4557,3428,6878,5410,2235,0,2925,0,4,TRUE,FALSE,4897,84.9138,317.799,-2.013078,328.947652114193
"1903_09_TeamNJ_TeamB",137,37,138,5145215,255,16,138,"TeamB","TeamNJ",37,6,"Top",1256,1279,1980,2235,1080,1144,2029,2619,1124,7518,0,0,0,4,TRUE,FALSE,3433,86.007,231.1581,-2.156514,246.639962789103
"1903_09_TeamNJ_TeamB",142,38,143,5276215,255,16,143,"TeamB","TeamNJ",38,6,"Top",1256,1279,1980,2235,1080,1144,2029,2619,1124,4557,7518,0,0,4,TRUE,FALSE,3577,-130.1736,238.9584,-3.0636,272.114466847171
"1903_09_TeamNJ_TeamB",188,51,191,7267665,255,16,191,"TeamB","TeamNJ",51,7,"Bottom",4396,3020,6266,3033,6201,4557,3428,6878,7518,1124,0,0,0,4,TRUE,FALSE,5005,70.788,243.8808,-1.100304,253.946422602564
"1903_09_TeamNJ_TeamB",214,58,217,8344715,255,16,216,"TeamB","TeamNJ",58,8,"Bottom",5480,3020,6266,3033,6201,4557,3428,6878,7518,2925,0,0,0,4,TRUE,FALSE,5797,51.7785,218.6589,-1.238862,224.705869107729
"1903_09_TeamNJ_TeamB",220,61,223,8555865,255,16,222,"TeamB","TeamNJ",61,8,"Bottom",5480,3020,6266,3033,6201,4557,3428,6878,7518,1144,0,2925,0,4,TRUE,FALSE,6010,-6.84069,224.7513,-1.326714,224.85537994757
"1903_10_TeamNJ_TeamB",11,4,12,421239,255,16,12,"TeamB","TeamNJ",4,1,"Bottom",9910,8861,6266,3033,6201,4557,3428,6878,7518,2235,0,0,0,4,TRUE,FALSE,274,-58.2399,228.1602,-0.993987,235.476034483448
"1903_10_TeamNJ_TeamB",15,6,16,538689,255,16,16,"TeamB","TeamNJ",6,1,"Bottom",9910,8861,6266,3033,6201,4557,3428,6878,7518,1144,0,2235,0,4,TRUE,FALSE,499,-37.347,194.6835,-1.001862,198.233356378915
"1903_10_TeamNJ_TeamB",43,13,46,1546639,255,16,46,"TeamB","TeamNJ",13,2,"Bottom",9910,8861,6266,3033,6201,4557,3428,6878,7518,1124,0,0,0,4,TRUE,FALSE,1108,-2.648283,275.139,-1.876836,275.15174490424
"1903_10_TeamNJ_TeamB",52,15,55,1884839,255,16,54,"TeamB","TeamNJ",15,3,"Top",2595,2925,2488,2235,1080,1144,2029,2619,2881,3033,0,0,0,4,TRUE,FALSE,1379,-137.6985,168.7785,-1.596186,217.823458251172
"1903_10_TeamNJ_TeamB",87,23,91,3084289,255,16,90,"TeamB","TeamNJ",23,4,"Top",2595,2925,2488,2235,1080,1144,2029,2619,2881,6201,0,0,0,4,TRUE,FALSE,2334,-34.7442,191.7348,-1.484082,194.857365692652
"1903_10_TeamNJ_TeamB",111,28,115,3853789,255,16,114,"TeamB","TeamNJ",28,5,"Top",2595,2925,2488,2235,1080,1144,2029,2619,2881,6266,0,0,0,4,TRUE,FALSE,2821,16.38117,310.317,-1.98687,310.74906793033
"1903_10_TeamNJ_TeamB",125,31,129,4301689,255,16,128,"TeamB","TeamNJ",31,5,"Top",2595,2925,2488,2235,1080,1144,2029,2619,2881,6878,0,0,0,4,TRUE,FALSE,3467,52.2111,332.814,-1.50579,336.884486967284
"1903_11_TeamNC_TeamA1",26,9,26,823300,255,16,26,"TeamA1","TeamNC",9,2,"Top",2007,1955,1009,2386,2148,1181,1185,2766,2837,7725,8618,0,0,4,TRUE,FALSE,910,84.2124,281.208,-1.172415,293.546704252935
"1903_11_TeamNC_TeamA1",42,14,42,1426750,255,16,42,"TeamA1","TeamNC",14,2,"Bottom",6316,7725,4507,7831,8618,3748,5654,3452,6815,2148,0,0,0,4,TRUE,FALSE,1628,-172.722,226.524,-1.0425,284.861390609538
"1903_11_TeamNC_TeamA1",124,35,125,9544586,255,16,125,"TeamA1","TeamNC",35,5,"Top",1222,1955,1009,2386,2148,1181,1185,2766,2837,6815,0,5654,0,4,TRUE,FALSE,4043,106.4616,290.1327,-1.521207,309.048630289555
"1903_11_TeamNC_TeamA1",141,41,142,10171936,255,16,142,"TeamA1","TeamNC",41,5,"Bottom",9956,7725,4507,7831,8618,3748,5654,3452,6815,1945,0,0,0,4,TRUE,FALSE,5046,44.4789,228.7629,-0.538653,233.046855721376
"1903_11_TeamNC_TeamA1",166,49,167,10993986,255,16,166,"TeamA1","TeamNC",49,6,"Top",2744,1955,1009,2386,2148,1181,1185,2766,2837,7831,5654,3452,0,4,TRUE,FALSE,6033,-175.4001,286.4667,-1.624176,335.899338029863
"1903_11_TeamNC_TeamA1",169,50,170,11078636,255,16,169,"TeamA1","TeamNC",50,6,"Top",2744,1955,1009,2386,2148,1181,1185,2766,2837,6815,0,7831,5654,4,TRUE,FALSE,6210,102.6564,167.2848,-1.971558,196.27159950436
"1903_11_TeamNC_TeamA1",196,59,197,12049136,255,16,196,"TeamA1","TeamNC",59,7,"Top",2744,1955,1009,2386,2148,1181,1185,2766,2837,3452,3748,3195,0,4,TRUE,FALSE,7025,-73.1268,235.2465,-0.689853,246.3502479002
"1903_11_TeamNC_TeamA1",205,63,206,12505786,255,16,205,"TeamA1","TeamNC",63,7,"Top",1779,1955,1009,2386,2148,1181,1185,2766,2837,8618,6815,0,0,4,TRUE,FALSE,7601,90.2502,248.0949,-0.562023,264.000337132455
"1903_11_TeamNC_TeamA1",216,66,217,12924086,255,16,216,"TeamA1","TeamNC",66,7,"Bottom",5254,7725,4507,7831,8618,3748,5654,3452,6815,2766,0,0,0,4,TRUE,FALSE,7856,-53.1687,260.4609,-0.762636,265.832261188329
